#  snr lnM mu p0 e0 dist cosqS phiS cosqK phiK Phi_phi0 Phi_r0
2.604627170143122505e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 -7.613493474915820070e-01 2.094371742237340239e+00 7.300175683340478505e-01 9.271751172597467727e-01 2.662172385542899367e+00 3.549733143742764274e-01
2.633689690199810585e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 -3.463575345877079048e-01 2.335850522238998028e+00 -1.080347409500881373e-02 6.549066942583539053e-01 3.822734566169092713e-02 3.443430868281645907e+00
2.675275591744254999e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 3.620526995727927355e-01 2.308908691076447361e+00 -1.931889298314822812e-01 3.683550473187048979e+00 2.311685927192391965e+00 5.511814227805094113e+00
2.754624993157763324e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 -7.377585597855343957e-01 2.887731815426241244e+00 3.679261720246479461e-01 2.288564936985672649e+00 1.003500694604744670e+00 3.897374527414679601e+00
2.782913914235622954e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 -5.098706266396657583e-01 3.596008842661752247e+00 5.591327842735337450e-01 5.210088799857627073e+00 1.239135399748619415e+00 4.419936687637864736e+00
2.866292719766207586e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 -3.029977435593389501e-02 4.497980242382766392e+00 7.932353786535989437e-01 5.417984902229902033e+00 5.670302946041027248e+00 2.870946148481285487e+00
2.898718684569555837e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 -6.496584171553836384e-01 1.689560962053954674e+00 2.607040427375076908e-01 2.052895918116009799e+00 5.764371551853884057e+00 5.835758807777472690e+00
2.933944887397872847e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 -5.341482027782020747e-01 2.940981678229176222e+00 -8.411925636302441944e-04 4.332245737229796778e-01 1.148982743993335297e-02 4.769400451128988472e+00
3.132568997273059708e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 -6.319337869528309781e-01 3.928207003397502728e+00 -6.290310093859101670e-01 5.258848100087054611e+00 5.054449288149130304e+00 5.523832789988712300e+00
3.161437126356014371e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 -1.517427847694707843e-03 2.196609396220393418e+00 -8.174716442773458658e-01 4.348711364205429142e+00 5.907920842177251330e+00 6.066944508802948555e+00
3.226204023067385851e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 -6.702538888073901191e-01 5.457674468610252738e+00 -3.315481016888880417e-01 3.124380112496305095e+00 5.661717952049888147e+00 2.865948126523494288e+00
3.278515309017871360e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 8.416703549559295672e-01 1.800426746690823865e-01 2.347584425757117677e-01 3.676454542243377421e+00 5.455040206020688176e-01 5.250783202635446401e+00
3.384487222554513508e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 5.029783214982171957e-01 4.956017171702023383e+00 -9.856995027528425712e-02 3.027109183530730885e+00 2.089795450099346807e-01 1.491921040240793139e-01
3.405302995245079067e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 -8.563722901169077417e-01 2.401688510235264751e+00 5.863019797014376033e-01 8.106273103097646482e-01 2.928590926026027663e+00 3.797277237354090840e+00
3.409806421950910327e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 -7.723909823002046426e-01 4.485026844254707434e+00 -7.089562027417876111e-01 6.132056585725259801e+00 5.715208098236931988e+00 4.381413711049741977e+00
3.542335753321413261e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 -3.239359190874686600e-01 2.061029837679652310e+00 4.787888388591986510e-01 5.411887327845243512e+00 6.200627703089105047e+00 5.035806298836610573e+00
3.556223945702687850e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 -7.929465234601801304e-01 4.897307665939732990e-01 -5.866034176253475119e-01 5.878564173001540993e+00 6.569100510525804903e-02 1.094965836734070219e+00
3.605596449172275175e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 -7.941500551278537490e-01 2.035494930598178875e+00 1.891553420683272924e-01 1.793395817186682839e+00 2.039524557178302722e+00 1.732873606748305928e+00
3.828678852961207024e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 9.555877540678280324e-01 2.062958218367116459e+00 6.564147914054713207e-01 1.150618818683651234e+00 1.609846749329402416e+00 5.967207577737847046e+00
3.932582729922879938e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 3.988728240037046069e-01 4.903978090739623541e-01 7.710314610793439494e-01 2.341530355313971648e-02 5.777870326934970713e+00 2.193469646285760577e-01
3.998912056383820968e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 -8.402421529200003736e-01 2.331281147945538201e+00 8.775887466178178276e-02 3.533621559981168225e+00 7.272467614415611958e-01 5.914634499013970093e+00
4.085692383698044772e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 6.124250594636299061e-01 4.396363665399923626e+00 7.838481004344858283e-01 3.662066527872215094e+00 2.663792304920654441e+00 5.746459519890495748e+00
4.097379356854506050e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 6.347008911460209069e-01 5.722423837314783990e-01 6.410639383891455489e-01 1.523280487764442082e-01 3.009567514189912973e+00 4.113221175869950841e+00
4.183118462251023573e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 -8.082946954372498549e-01 1.287866293607845769e+00 8.333504720115195719e-01 5.073362281796790718e+00 2.960715100780635822e+00 3.970706022229821386e+00
4.327038635035739489e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 9.415663348130115518e-01 5.798707056631850598e+00 -3.436811483628113839e-01 1.579195154688889158e+00 2.727832681349835475e+00 1.938843806985893536e+00
4.358706577006306482e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 8.748049258513327375e-01 1.160905572119153906e+00 -6.448255066307728711e-01 4.450704519056136732e+00 5.711990971824283392e+00 8.548124910185410652e-01
4.406580119720065802e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 6.161022364864255918e-01 4.855964917545541049e+00 -3.484833756989715869e-01 1.980229307596204968e+00 2.368855070069364743e-01 4.479803934867534920e+00
4.447434302787113936e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 -7.950775982113340579e-01 2.321607616894681314e+00 -3.508899726063430258e-01 3.269382660404489549e+00 5.974477734357350300e+00 4.032501832950180720e+00
4.644038164207552555e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 6.985676628554974288e-01 2.024749170062603021e+00 -9.786700039896425452e-01 4.466550515981305480e+00 4.771949783003646139e+00 4.383163760934547515e-01
4.828005451235119594e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 5.586298035352769142e-01 4.932268776557533485e+00 -6.347462454217730476e-01 1.910676131469311922e+00 7.735733912678628421e-01 4.866569573146335870e+00
4.829510348179614887e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 7.156757235611014289e-01 2.102064075744928928e+00 -5.189963043983685242e-01 4.825923595024950608e+00 3.771743022384526522e+00 1.951322403727104637e+00
4.916989773740922054e+00 1.381551055796427363e+01 1.000000000000000000e+01 1.069999999999999929e+01 4.000000000000000222e-01 1.580000000000000071e+01 8.245833127676830410e-01 5.373081131455287540e+00 -8.177211464171526556e-01 1.956990193735793859e+00 4.010723875078950229e+00 2.975728287884906731e+00
