#  snr lnM mu p0 e0 dist cosqS phiS cosqK phiK Phi_phi0 Phi_r0
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 2.910361947190364118e-01 2.187576871216000196e+00 3.797086519942670657e-01 2.648557569688943403e+00 3.694548405336214092e+00 5.478950037189137312e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -5.149682820208597578e-01 4.861929729093311892e+00 5.684091646144395771e-02 1.775648180139838939e+00 2.940622405334636813e+00 2.088483663852331862e-01
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 9.312452615580558701e-01 4.693596423094359871e+00 -8.812222609632145431e-01 5.398789740435030460e+00 5.367721718847213275e+00 5.561994692691635933e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -6.049044600149043882e-01 2.449731395735522954e-01 5.723797294987295059e-01 4.517224795463239850e+00 3.325612362632863750e+00 2.738961870937241194e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -8.994678266669615674e-01 2.879969354181734498e-01 7.697724416796175584e-01 5.389429096486073156e+00 1.639851339964103705e+00 4.814730771445058899e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 4.449522822768082753e-01 2.689809315047848148e+00 -8.179433144385261922e-02 1.692030339530187222e-01 3.805018730965587181e+00 1.416062664212287547e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -5.179179320072873072e-01 2.383279169396784081e+00 -3.394679632461015117e-01 5.315826483835744298e+00 5.634287686599900091e+00 2.904436727246216599e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 8.628768155416799424e-03 1.174142570397655322e-01 7.974429213391979188e-01 4.265446572520739998e+00 4.996370688886654365e-01 5.041397337535912015e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -6.424076818353845475e-01 1.315212221005945592e+00 -6.553881790884441561e-01 7.289742729670484200e-01 3.225890332644524960e+00 2.290925552608211291e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -2.127379887874627507e-01 1.084280287432336065e+00 2.153282495274918551e-01 3.428788298796204614e+00 2.677556919266622426e+00 6.236860806333663021e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 6.220528133379733537e-01 1.007067822248195021e+00 9.795492852372512660e-01 5.675654706700516972e-01 5.681572928191541472e+00 4.104515668213608581e-01
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 9.727046421352646410e-01 1.296279882204345535e+00 -5.230793894662411070e-01 3.122343913490298384e+00 3.412627876541502125e+00 2.070495251719153718e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -3.749034964256958702e-01 2.845950268983790998e+00 -2.282549462299898746e-02 3.955163575334417647e+00 3.443192008690995287e+00 3.025428891497286887e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 5.899211638745216479e-02 5.750533164704976663e+00 8.918308594959097890e-01 2.044892201577741098e+00 2.706941817802184236e+00 2.187766138526590520e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 4.970320933519062345e-01 4.737745507678154527e-02 -2.192267808028798282e-01 2.326370136877199624e+00 2.092874327895739128e+00 2.494457712890921552e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -9.968697157621386751e-02 4.462682497747392674e+00 -8.831169637732203537e-01 2.403042427780428092e+00 4.587210403752934318e-01 1.943428375981431699e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 5.395159028937642764e-01 7.829295382682976978e-01 -2.841037436688905737e-01 3.135000180287015770e+00 4.019093338926905012e+00 2.567237339855826583e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 9.353201105308913688e-01 2.970282783700141316e+00 2.392069973059886001e-01 5.370430493188699472e+00 4.544861670693832068e+00 2.754935167936520823e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 3.172932782505134552e-01 3.204876373964806735e+00 -6.584080436746093667e-01 1.066324670719111634e+00 2.635263818222192356e+00 1.689838753006159378e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -5.240897268184256941e-01 1.291249514450599767e+00 8.855457554588209712e-01 5.170675772242820045e+00 1.486217946952515190e+00 5.939520791082024687e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -6.131140468984264125e-01 5.532825810415678447e+00 5.654904082418142908e-01 3.946952573142302079e+00 3.999699735008135359e+00 2.647641550564093116e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 2.740914248352906979e-01 4.061756698739605653e+00 2.170099847923191438e-01 2.924472851468561618e+00 5.494674379978770062e+00 4.730312863825421488e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 3.753362532073970526e-01 2.760672427814732988e+00 7.812117659728402552e-01 4.845938223738460060e+00 5.807536015053520018e+00 2.892200680506985311e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -2.076460071644243843e-01 4.715772465303731842e+00 -8.385318409525133188e-01 4.899264677688554670e+00 3.686717748449142906e+00 2.561349044372680073e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 6.991860835593727286e-01 2.554876664499343697e+00 -7.498855725160158414e-02 3.552567712086220908e+00 2.850218659830552337e-01 2.874606129952759215e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -2.377867715111248170e-02 4.177007545855236259e+00 -6.764495468745497231e-01 5.524654847606178087e+00 5.018005257281251019e+00 5.246821492521506869e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -5.909873013617960025e-01 5.170281828365882681e+00 5.927185825464048596e-01 6.133329316767155426e+00 4.475008691869676092e+00 4.949181544811606770e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 8.846784632785967828e-01 2.531827332139300335e+00 6.180823530172209201e-01 2.082534530171429310e+00 5.108589530538788281e+00 4.279259086680458068e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 7.415637573599630494e-01 6.214598518490081602e+00 2.318352498050185728e-01 3.870547656996806141e-02 5.166668824288523920e-01 2.869542672458494703e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 5.231106964323216646e-01 2.711058676576786564e+00 -7.587055336716499454e-01 2.399197522049799858e+00 5.935421416262490979e+00 4.760038236050379012e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 9.084255076834623077e-01 3.250695170205434081e+00 3.001829644970880340e-01 9.656768775688854278e-01 3.249975076789267003e+00 8.686054051302121159e-01
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -5.306846535546284604e-01 2.138647454816784421e+00 -8.616317388029128832e-01 1.352992196917333301e+00 1.881734246113687892e+00 4.989172129320127436e-01
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -9.638575875156281114e-01 3.736991285538487251e+00 -6.909393149337177409e-01 3.043572205253641361e+00 1.939427252528627132e+00 3.771486804385463021e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -3.272437932279449457e-01 3.174677097179121610e+00 -8.794755743613176246e-01 2.655431958585812602e+00 5.754661000258384007e+00 4.240368795720516282e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 3.071053791971857239e-01 2.435444340313583034e+00 -5.012202570891721720e-01 2.001386849266581169e+00 1.510657795576072215e-01 4.306717091971208333e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -8.461224935059317165e-01 3.960463017871292291e+00 -6.455742377708701962e-01 5.636161983213705540e+00 8.097783520251204958e-01 3.841912386755367059e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 8.448003233525361866e-01 3.452082949928097388e+00 -5.312560629137560442e-01 4.507557388790449870e+00 5.439171023754306944e+00 1.752281227467399782e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -8.360359562867270000e-01 3.632826582787232361e+00 -7.696742984119906428e-01 2.846351766489537027e+00 2.827991712675613112e+00 4.869764681795403227e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -4.393588835024218042e-01 1.632744465001101597e+00 -4.917512655789010312e-01 4.204316580449042995e+00 3.730934801733787332e+00 1.585778501695243869e-02
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -7.811032747686581512e-01 4.153263876034653634e+00 7.650016888557739092e-01 6.064713321117479738e-01 2.814925761370002721e+00 5.251142514775325232e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 4.038969711388912254e-01 3.894571795067519826e+00 -2.196460647795427379e-01 4.853061640708327573e+00 1.773786092115272606e+00 4.279800977947925134e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -9.163422432991156219e-01 4.429045078625509224e-01 4.984557361156694011e-02 1.485997374715557928e+00 1.551036640376683984e+00 5.421605837187868815e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -5.867549393615574260e-01 2.613031656607736064e+00 8.811709772958958853e-01 8.883091080368759052e-01 2.278134073007051619e+00 1.465182068698164808e-01
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 5.953165849342212379e-02 1.633431367396489531e+00 -5.202948973243084474e-01 1.412545860198687997e+00 5.278296947100709957e+00 4.853820372906122671e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -7.739356429790773539e-01 4.017595385269607355e+00 4.304885070390306323e-01 3.046375605796129538e+00 1.593319565078129774e+00 6.020779454114489226e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 5.217788413861351726e-01 5.860879557597866274e+00 1.947353649322866032e-01 2.264420855100574226e+00 6.414676276127844190e-01 6.224331566246500635e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 3.307398549770487195e-01 2.261073256731410464e+00 -4.675978796499786760e-01 4.706798964064521584e+00 1.048337445324145190e+00 3.120723911271074957e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 1.172851392301177409e-02 1.754766772246985074e-01 2.428003850237258066e-01 5.010673834115867642e+00 3.263556903491330985e+00 6.169287823173663199e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -1.859797618333480784e-02 3.277084491515833697e+00 -4.332757118481238567e-01 3.069880307946932785e+00 2.887411538872356687e+00 1.796690039283150186e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -2.305198930713791006e-01 1.229049610979821017e+00 -1.412714831038847096e-01 1.294387133054837102e+00 4.042979844948732193e+00 1.588301898242501897e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 6.312781009890092720e-01 4.938793610321558170e+00 -6.982165357124059391e-01 4.992515671274095901e+00 4.288950488599222233e+00 8.986883090672396213e-01
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -8.686626224216618120e-01 1.125016885663440824e+00 7.750400933402760151e-01 3.107051114441583106e+00 1.075441542265511696e+00 1.342907138126997468e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -4.337702412198407576e-01 2.510874909197611693e+00 8.842091168568341208e-01 5.464118094430602035e+00 2.560599320914741295e+00 9.812135667455640364e-01
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 2.691594930542805519e-01 1.708531868708453416e+00 6.258721649979642754e-01 2.946774170716943697e+00 4.549720240780961156e+00 1.136661621245602799e-01
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 7.136316099320069162e-01 5.494266159311363751e+00 5.793149166832666230e-01 2.956233596340728909e+00 3.798686552942089456e+00 5.106760791845220027e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -2.105812503917232625e-01 5.149342519596230794e+00 -6.062372487015394995e-01 3.063736240324679283e+00 6.125527870075682113e-01 4.473290513449971195e-01
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -7.710601613349782335e-01 1.559059703143626796e-01 -1.237838405487042825e-01 1.163408629441758046e+00 4.873983097985509438e+00 4.613237531657666146e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 8.885593626288049718e-01 7.545890911928828659e-01 8.068548534798453131e-01 4.146897922746081377e+00 3.397283123964664142e+00 5.371664240247342903e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -7.254118829308449090e-01 1.360307478099916700e+00 -8.038826588264391670e-02 6.010669035133224369e+00 7.764190147809251208e-01 3.434129724101339320e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -9.365285774396669982e-02 3.371852328205638738e+00 3.439700763125866922e-01 3.544856741758858565e+00 9.609005346359568156e-01 2.299290335415154374e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -3.041967217162999670e-02 5.505333752923072588e+00 8.596961946028246482e-01 5.221438300176989955e+00 2.376309137245955216e-01 3.328585537795096805e-01
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -5.053728245778733585e-01 5.516146126087844159e+00 -4.943416308313639540e-01 2.144593933779384565e-01 2.995632780396380923e+00 1.083559975621664444e-02
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 7.746340255090241600e-01 2.069455722630124228e+00 -5.410083446052004197e-01 4.011009321607234668e+00 3.236915734493909014e+00 2.855911850080703918e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 7.733236555393564471e-01 2.476582257809288645e+00 3.694465075206255777e-01 1.636627951364932665e+00 1.087972735666470347e-01 4.385510382239686145e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 5.718324404847863196e-02 1.852982675970351822e+00 -9.576501612496675087e-01 2.671756841568705187e+00 4.414285816609092805e+00 1.347780431011907920e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -6.965304100845340907e-01 1.415705132884619522e+00 -2.539770089051864854e-01 5.649116732466593405e+00 1.697927544659080912e+00 1.932856808531075332e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 7.795765455570685676e-01 3.603119972909817559e+00 2.721223312139638972e-01 3.245356112360336720e+00 5.836724043178006305e+00 9.234586385445140433e-01
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 3.769680290749055640e-02 5.332888074920576038e+00 7.184024745370110043e-02 2.967998282850207392e+00 5.492183646597380786e+00 5.175918452533443848e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -9.488270209080453821e-01 5.662239436651068658e+00 1.568383947539236933e-01 3.178350329575791111e+00 1.068502382812932083e+00 1.415131559729096766e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 2.398713041404963997e-01 1.707909659187342610e+00 -2.261120619014631572e-01 5.538424206130198257e+00 3.380300983575657003e+00 3.805709950452158097e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 6.797124268502515720e-01 9.469509730325367247e-01 -4.330422181045198160e-01 1.361643807937900741e+00 5.097867650022631203e+00 1.978534245065127761e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 9.962498423275530923e-01 6.247708107793923382e+00 2.265167304243892454e-01 2.513279283843065315e+00 5.309132655727514027e+00 2.869837360023489437e-01
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 7.982514782505315543e-01 1.553726096839602056e+00 5.742964706126890695e-01 5.288082792582633473e+00 3.676655649896668265e+00 2.581313937266483727e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 8.730468443920968991e-02 8.737676740701415534e-01 7.461540206043083545e-01 3.627734515486557676e+00 2.294091781551190312e+00 5.894182191668591919e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -4.936057898507117958e-02 7.696183213031770887e-01 -4.271900746067972543e-01 3.866785319588772918e+00 4.022328829979760378e+00 1.501044507224112534e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 6.318810350454003855e-01 5.639292974077263487e+00 -1.462130026196769572e-01 3.704120140082244883e-01 2.733023744319095449e+00 5.644370280676048068e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 2.514211401222387066e-01 2.042855174156341214e+00 5.692172668514029477e-01 3.563907362285970937e+00 4.232258066379941397e+00 5.257643488930806797e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 8.692651996382746438e-01 3.580425869442098286e+00 9.365122307368664023e-01 6.806202388043517404e-01 2.024426697087916338e+00 1.168287262668038951e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -3.617928395970365640e-01 6.081893874403687228e+00 -3.333358561896868633e-01 1.479805001655434715e+00 5.856519649029507946e+00 7.644521556323281564e-01
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 1.278869343955132409e-01 5.192148137629613913e+00 8.951979708474860908e-01 5.272236221331106698e+00 9.223306924164188514e-01 3.975127035047366419e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 5.527657066599035440e-01 4.132029736731788638e+00 8.011687577454248421e-01 4.271032662690999793e+00 3.453549890549734602e+00 4.452872306448918405e-01
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 7.520731816118197965e-02 2.972231646239418712e+00 6.193126625498900362e-01 3.858144219071488190e-01 5.995550881511878316e+00 7.905895335305519467e-01
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 6.794231875764437101e-01 5.630054387299704421e-01 2.467983257553040266e-01 3.031534992593780675e+00 4.400208131385753063e+00 5.768392019663334480e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -7.648809271834454693e-01 1.760187243843303273e+00 6.692090296246707704e-01 2.630720527793402486e+00 3.595885121690003405e+00 1.505987550570620614e+00
0.000000000000000000e+00 9.433483923290392426e+00 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -4.173357789392672101e-01 5.339099591024226932e+00 -7.359309751797162846e-01 1.929575041341660357e+00 3.666108989691314157e+00 7.399653775482754048e-01
