# SBHB,IMRPhenomD,IMRPhenomHM
9.110776544227823237e+00 3.734539196564794494e+00 4.397150472482897143e+00
8.933730997765234605e+00 1.275821271378140409e+01 1.444965033986531289e+01
1.291662859986860390e+01 9.401933024628046809e+00 1.022105970456382806e+01
7.457583591797756206e+00 1.092131145009425985e+01 1.248217477101705875e+01
1.461206842556584284e+01 7.180559447151895647e+00 7.803842773141294487e+00
5.715796818484515818e+00 6.928505709631781251e+00 8.009160601066154683e+00
6.100211034582886604e+00 2.996212335912046054e+00 3.439797302724413530e+00
6.069391076149000419e+00 3.571093674477629598e+00 4.164511010871610353e+00
1.867709860915786635e+01 8.772800345554980339e+00 9.220546529536189695e+00
4.065567559598529002e+00 5.435480165727048174e+00 6.285792388898461702e+00
1.232435125189766012e+01 7.306044042010989337e+00 8.081734476209984308e+00
7.778298584468574361e+00 3.798271098296170045e+00 4.431453728206789400e+00
1.095374444761545263e+01 8.030022856819860166e+00 9.045990247492113667e+00
9.572435104626327629e+00 7.683411882988234076e+00 8.739735105544719218e+00
1.505860454373754465e+01 7.997954279058521188e+00 8.576506822122759388e+00
1.795062188769080436e+01 8.678490367886952939e+00 9.185523113394708616e+00
1.292195958879097084e+01 5.772536760531496114e+00 6.456444449799491281e+00
1.274606384563567296e+01 7.432002773321818800e+00 8.311803565953720607e+00
9.940108594462941483e+00 1.367407769446850807e+01 1.528710567814011334e+01
5.889147919858815250e+00 2.775111747249900507e+00 3.222646191213047739e+00
1.707142187770896768e+01 1.191165199681171849e+01 1.277528513366128848e+01
7.675807848469517580e+00 6.573061362917535178e+00 7.599817481325232826e+00
9.565087053013726859e+00 4.691938872306541164e+00 5.433626562238252689e+00
6.612226255240844175e+00 8.292176028589764769e+00 9.566028014100783849e+00
1.397729938906488911e+01 1.047590030555141993e+01 1.117969760431349791e+01
5.807137760576753571e+00 4.065992827639468565e+00 4.700107204769053304e+00
7.448341955945432247e+00 4.156080062248148188e+00 4.812696149752602182e+00
5.619064241339976284e+00 5.138558813470210929e+00 5.986315224726950213e+00
8.049337187051818887e+00 8.007074993404598828e+00 9.218884270236515022e+00
4.676580406327320638e+00 5.808017819042404994e+00 6.706378019727198492e+00
9.223045661252996297e+00 5.176813262137599736e+00 5.981591199413473170e+00
5.373902553790755654e+00 3.923526721730682620e+00 4.557151254954758812e+00
1.247780745433870386e+01 5.893934690370778995e+00 6.709539030784945624e+00
1.468434220560874337e+01 6.863606061845237249e+00 7.489777971650232402e+00
5.191183356435836060e+00 3.847858094946364105e+00 4.435890913197688690e+00
6.834055337105152006e+00 9.330620746632442675e+00 1.070975448649756068e+01
1.196598908427550967e+01 7.643832692816362240e+00 8.552933617270255695e+00
7.817911147615888900e+00 6.338663415057999018e+00 7.306672132871324443e+00
5.538695043920077055e+00 3.546015859034016504e+00 4.117854738609509901e+00
1.371450143341228234e+01 5.580348200352207577e+00 6.316902760348727774e+00
1.375214091432848207e+01 1.048915064500462080e+01 1.124900522321839169e+01
1.268864367944001970e+01 5.251842853804214784e+00 5.954333414290935877e+00
6.355442417393785348e+00 5.162929773293451596e+00 6.000378681934716241e+00
7.053661453598500941e+00 7.423156301601990137e+00 8.578021989948780401e+00
7.566808334518544399e+00 4.239191474944537852e+00 4.949809536193239268e+00
7.114798844742305839e+00 3.482521575215368426e+00 4.091912857439464091e+00
4.988472809102817429e+00 4.776820604659918423e+00 5.538739391797103728e+00
1.152914855225235868e+01 5.784217525854160158e+00 6.510100458326543382e+00
7.107801255653440897e+00 6.723122438756121255e+00 7.772437706534591761e+00
1.244976699375573936e+01 1.036875957015631755e+01 1.125959092056569055e+01
1.212161677399388893e+01 6.207411268254655390e+00 7.031251326273669555e+00
5.829680514399208313e+00 2.942734189671188272e+00 3.414044342852183611e+00
1.411654595486820796e+01 1.174521747215507794e+01 1.235769766628463806e+01
1.232059235830106303e+01 7.446722812038056638e+00 8.530382316792771036e+00
5.701390199844497353e+00 6.646503558710520565e+00 7.645921976350715354e+00
6.775894953947859456e+00 5.631059927281012456e+00 6.553974708239698188e+00
5.094887040742015039e+00 7.082261705554582676e+00 8.215946172063164354e+00
5.040318158596009290e+00 6.893458308061379824e+00 7.966675131826460365e+00
1.040588244676711938e+01 4.372422584799683598e+00 5.008697768042852161e+00
1.242876631600453941e+01 9.414953729251555714e+00 1.031622876662512844e+01
6.817248837704410036e+00 7.197398234996978950e+00 8.353825717298803966e+00
5.525386719834447291e+00 6.148009674753405207e+00 7.127946732192167012e+00
6.477996501669682772e+00 3.011505849096730358e+00 3.490962613756136701e+00
1.165961712145803020e+01 9.744015376947219309e+00 1.068864285370661271e+01
8.312587868578908967e+00 8.512697985505193188e+00 9.793774633833328025e+00
8.237440282432979544e+00 4.743040483458003109e+00 5.536674025666108001e+00
1.166677512107432158e+01 1.265846889321508328e+01 1.362751100976199048e+01
1.118779712437531693e+01 8.461111280930843748e+00 9.428124025932985930e+00
8.000033794748718563e+00 8.332640469579429165e+00 9.518621835175506973e+00
1.177681225569450518e+01 7.701466654438336334e+00 8.510382113210196664e+00
6.161972700303956607e+00 5.115108752291752658e+00 5.949418390414719759e+00
1.517205726077177630e+01 9.709706952380233957e+00 1.024420496482327003e+01
7.443872030953852637e+00 7.370244149725079907e+00 8.481098071833415020e+00
4.605665930804186736e+00 5.085176891631407514e+00 5.889449914634697691e+00
5.557010925858392625e+00 4.895538649561622435e+00 5.670412978478922561e+00
1.001778439034823087e+01 6.950491902431532587e+00 7.918881204652262973e+00
9.418450287915149488e+00 7.271091778228523594e+00 8.283501636421132019e+00
7.448069043386738919e+00 1.027378871096572333e+01 1.177053337646808728e+01
9.792618729844997816e+00 8.074776542661133760e+00 9.140434084125276470e+00
8.001093757700397546e+00 5.696063556397042760e+00 6.608868523132133355e+00
7.188676280687091413e+00 9.223267143352416042e+00 1.059008096793353637e+01
1.297523687528080139e+01 5.352033279047485159e+00 6.060311158524767094e+00
7.670595652216262827e+00 9.443237386470348937e+00 1.091253145129179636e+01
1.209317691956348462e+01 6.539535260736636602e+00 7.435340197109092664e+00
1.438470371222831545e+01 7.409156592988696666e+00 8.167646302340767051e+00
7.858540108152469728e+00 6.337396404312498177e+00 7.345583760910033178e+00
1.669080453706945733e+01 6.759730426148586879e+00 7.366769389700240644e+00
1.861601227936809622e+01 7.490237079938229847e+00 7.918933735069354718e+00
7.590790890662700185e+00 9.957668734131830846e+00 1.148746572081214801e+01
6.902671375219131988e+00 8.036328267288855187e+00 9.272280367306525051e+00
9.835262596007156688e+00 1.305246305415482944e+01 1.434998125660912827e+01
6.416860770876795073e+00 7.348808111519198327e+00 8.521960829054517461e+00
6.418683799578709603e+00 5.339264376746872820e+00 6.218838951564999995e+00
9.985814588161801453e+00 1.321004286856916998e+01 1.443780025154159041e+01
1.024577834481062588e+01 6.745597246736508623e+00 7.715521220199914154e+00
8.899003323364668816e+00 1.257959386925649170e+01 1.407372352574687469e+01
5.636439847529836733e+00 4.593567830118514550e+00 5.338372702371431799e+00
1.642890240929312640e+01 9.179702834106610254e+00 9.714555958387323997e+00
1.146495169904003575e+01 9.348141554521085084e+00 1.032959338708688612e+01
1.443099428146877727e+01 8.303089727342090498e+00 9.037145385746123694e+00
8.841682344328114951e+00 7.487290395057728531e+00 8.539566541054034232e+00
6.397670196404051879e+00 6.966691089314445584e+00 8.106115120047180156e+00
5.767815744850943283e+00 7.010299626098150050e+00 8.114788279730694498e+00
1.292228104458022919e+01 6.635176457230324232e+00 7.444735566887302980e+00
1.191809887079897301e+01 7.094282427429540405e+00 8.036251318096553575e+00
5.969761404871288590e+00 5.538847041701995266e+00 6.421009077148779554e+00
6.809128959082088706e+00 4.327600435455747352e+00 5.079372954443549304e+00
1.370886929507438445e+01 1.252731011608661937e+01 1.312959731335731384e+01
7.183842818615763015e+00 2.918738830871745460e+00 3.438554208003643975e+00
5.433639013184643929e+00 4.706766412807287914e+00 5.470469481225966213e+00
9.686139939890104245e+00 1.433412145513637803e+01 1.584838273976842338e+01
4.445527941254960425e+00 5.024937746044512821e+00 5.824747646898991604e+00
1.002599415478373857e+01 5.926764552161078115e+00 6.801116720774420976e+00
4.206729749856901179e+00 5.556321479696418209e+00 6.422206777775464559e+00
7.869637116797473020e+00 3.569808496954856025e+00 4.138893450764686399e+00
1.026090333978626212e+01 7.628081550110195508e+00 8.629745206685203840e+00
9.050600202207190748e+00 7.875116682444490479e+00 8.965345978775902225e+00
5.953987872382649371e+00 4.152260682949766135e+00 4.835132856992027328e+00
9.451421944450490997e+00 6.037267051244733729e+00 6.902418898007304016e+00
6.698468847263511883e+00 5.639895041782193807e+00 6.521940700466050345e+00
1.241422753162137305e+01 5.999849980631829283e+00 6.700938457598871523e+00
1.231054550563693439e+01 7.892299172191690637e+00 8.850658301205134748e+00
8.812740707361891523e+00 1.298047478224026463e+01 1.461711762361384359e+01
1.458303180447598990e+01 5.900226141008029224e+00 6.550765888156752759e+00
8.443369332749506739e+00 3.688701038419149203e+00 4.272228202430537358e+00
6.157821991016030339e+00 2.733606763519612404e+00 3.165836850870704655e+00
5.456340569273493202e+00 4.265718587215820534e+00 4.961509657159784759e+00
6.103643336282323695e+00 2.551846577692558071e+00 2.966250440801130317e+00
1.530000129189957114e+01 8.593792173459972261e+00 9.258848263232787090e+00
5.673321017542429345e+00 3.195283869725332959e+00 3.683817806150412100e+00
1.317804483835221774e+01 5.341689639435940329e+00 6.037038721607119740e+00
1.148673238202454705e+01 1.172193860077932115e+01 1.272543681597849385e+01
1.233381788859393424e+01 1.742867830535162454e+01 1.847074171021304423e+01
7.562397713104912711e+00 6.272368757833420183e+00 7.249905533337063446e+00
4.756243432640210322e+00 5.734730074870110883e+00 6.672736594691113687e+00
8.108516348425144571e+00 9.206301437210878902e+00 1.048923246157274747e+01
6.045629241829747258e+00 3.908775004033242073e+00 4.561748130723185746e+00
1.251702886340707543e+01 7.524535409001152253e+00 8.289168585353406726e+00
1.010579299246974294e+01 1.166329430292233127e+01 1.286259406878300915e+01
5.262611154840285188e+00 3.844059545095459107e+00 4.442204350602014351e+00
9.470912994292318032e+00 8.296850363797831918e+00 9.425959051030901037e+00
8.308850078880915646e+00 1.037613690661972221e+01 1.177661594062529993e+01
1.056857097679467117e+01 1.111182658159589209e+01 1.222016983917044719e+01
1.000758942755806125e+01 5.012605183954283561e+00 5.791909635295378500e+00
1.171249834121428712e+01 1.015041558517623699e+01 1.107766413021890095e+01
1.218725195046648935e+01 1.422628177798850935e+01 1.504434735960534830e+01
5.950524125463661385e+00 6.597174814767362783e+00 7.647266399977264761e+00
6.844202242177502171e+00 3.430581682778564012e+00 3.950268762509862697e+00
1.329833982125117586e+01 6.775005534436219889e+00 7.621187853251571553e+00
1.600894593784010667e+01 6.908972822240317946e+00 7.482062754079260358e+00
9.069615297838616641e+00 7.105345805080419908e+00 8.107214670637098664e+00
1.477755904514564911e+01 1.090666389304012718e+01 1.144296434563903020e+01
5.343218980229983650e+00 4.503127323140592608e+00 5.217031175946114097e+00
1.152418359601897535e+01 7.374508441637448897e+00 8.293785583653225046e+00
1.410307479342064063e+01 1.080380539249649630e+01 1.145918551566455079e+01
9.921225123470122753e+00 1.250903946213149176e+01 1.377790874567093660e+01
6.233106036747093626e+00 3.793245675786139692e+00 4.418744336849158572e+00
8.895673121123657268e+00 1.028005287315018457e+01 1.156644731503606494e+01
1.107589144103235412e+01 1.519465932406530406e+01 1.636236325208787079e+01
1.854060637194233863e+01 7.399891529035608428e+00 7.794268239437363022e+00
5.587960805392951258e+00 6.962681421882285449e+00 8.037680503408184407e+00
6.806759761456709690e+00 5.021671032897912390e+00 5.851555860071121273e+00
1.086527892165824127e+01 1.061861589487698154e+01 1.168299432201819243e+01
7.687616773757638633e+00 5.957614419503016734e+00 6.926203017593697275e+00
7.763902089484846947e+00 3.509259203038766373e+00 4.046329133470840667e+00
1.504401543996769597e+01 7.713713552825330666e+00 8.316371989171697621e+00
1.295934393145539865e+01 7.992547467876294220e+00 8.703584708211701937e+00
5.258457909864709734e+00 4.480412344103202216e+00 5.188122809512147882e+00
9.669955455771901853e+00 7.683587933271658343e+00 8.710858114254310891e+00
5.449427798200581208e+00 3.676376688643772539e+00 4.230594901825797116e+00
7.535014087637671665e+00 3.936287919124917600e+00 4.567395632233120395e+00
1.034719499735378534e+01 5.389095358881038855e+00 6.196652859470445307e+00
8.335406461933308364e+00 6.840910954681194589e+00 7.854104989353782429e+00
7.290533663695947020e+00 3.659629561382078400e+00 4.209749883013712335e+00
1.542679356400464386e+01 7.586339069278864145e+00 8.203794278484071612e+00
1.163873638358048623e+01 1.557462981694993509e+01 1.681133516897704538e+01
9.685453729883731100e+00 7.638914970282479899e+00 8.660433981992827768e+00
6.841010384528402710e+00 6.239961352073980727e+00 7.269307078852587090e+00
1.287980283758590438e+01 6.641120132920202757e+00 7.438755978179986350e+00
1.375955723645003204e+01 5.989054346263193551e+00 6.627941179155607543e+00
7.291432077173578108e+00 4.293180917863850254e+00 5.008480955923393374e+00
5.797216404543765300e+00 3.039054718368120689e+00 3.538097949717779134e+00
5.453955587682856709e+00 4.592692846982118660e+00 5.331155337605695266e+00
8.622074357490292940e+00 1.091394732967522607e+01 1.227261316952691672e+01
1.540273598072393746e+01 6.929745044405543730e+00 7.508972241304298301e+00
8.334138285813599722e+00 8.453321149648004962e+00 9.637236403648353544e+00
1.027029851009196904e+01 4.587305693353113334e+00 5.310353829178365181e+00
1.957403282735312189e+01 9.340272883712204433e+00 9.944743174920796847e+00
4.211056388822510321e+00 5.755999247683917019e+00 6.656890922440130254e+00
1.008367930129812251e+01 1.077660400562046483e+01 1.194878861970363637e+01
1.077496294985372138e+01 8.406242206050897892e+00 9.421460081210019766e+00
6.314528132476429079e+00 2.803245647735471913e+00 3.262312194921975994e+00
9.072401115530876581e+00 1.086765283858483855e+01 1.216527127248768281e+01
1.255633383875122000e+01 5.300465523452857930e+00 6.015951899325894026e+00
1.166494307619533011e+01 5.196282696043969196e+00 5.957442343608491342e+00
5.352441923166076698e+00 4.811674827138757493e+00 5.599472486108376224e+00
6.951151024903180264e+00 7.161280327156798187e+00 8.248347998236255307e+00
1.134870804982801573e+01 9.952712868829520332e+00 1.096660112476349802e+01
1.213694667994229981e+01 1.576654390134422634e+01 1.654230193883948985e+01
7.893730559095798682e+00 1.184430167632168285e+01 1.349577470995120443e+01
