#  snr lnM mu p0 e0 dist cosqS phiS cosqK phiK Phi_phi0 Phi_r0
2.539489830692054806e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -9.780139450937795909e-01 2.576151275651991757e+00 2.312085583260846677e-01 3.009979759290065893e+00 2.039774969881742450e+00 4.202189544427925583e+00
2.567678050680817670e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 4.349853274664672309e-02 5.561137904601723747e+00 2.594105691540155023e-01 7.244916573502594437e-01 5.489500653348951431e+00 4.042224375821015236e+00
2.590734345123854698e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 5.695211275141509599e-02 2.476604921124347491e+00 1.944910081687502013e-01 4.003185563303730099e+00 2.352306586961465107e-01 3.699271744674466067e+00
2.603101438215251751e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -2.413875097606418274e-01 2.013579753871095779e+00 -8.522471996307290354e-04 3.546846918174454188e+00 5.341869966320182961e+00 5.374121903049075222e+00
2.606474606041881970e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -4.422716083693056799e-01 5.955838078636001676e+00 -5.358090527675574144e-01 1.611826358376174717e+00 2.360959011794220075e+00 3.564675878686647814e-01
2.607149847148825916e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -9.679116219089135553e-01 2.839595530097726250e+00 -2.507375251991212917e-01 6.218968507482470542e+00 2.152319194350736709e+00 3.127543977295875077e+00
2.612346841203168957e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 3.412490449789341573e-01 5.476582613354705309e+00 -2.584278799998597220e-01 4.030522746989225524e+00 5.125078164555063598e-01 4.008564894779212295e+00
2.613273378190868357e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -3.301926635261498433e-01 2.357156712433374324e+00 9.678751639403337936e-02 1.011574924403716214e+00 4.070529449353954554e+00 5.176564142664412671e+00
2.630139606606925362e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 4.537935085544985148e-01 2.329856802031144536e+00 4.414886993425103379e-01 5.537122762036881252e-01 3.704567251318726218e+00 5.653096698401395948e+00
2.638403366119853821e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -9.961618544812032017e-01 2.669860463260543160e+00 6.760955358866171938e-02 3.281814532955467989e+00 4.556466509370285856e+00 5.702508988213500274e+00
2.646937826038718633e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 7.491943807800350852e-01 5.964125258295128518e+00 -2.082127628585144219e-01 4.490758008144794644e+00 3.747354081974786144e+00 6.945930111571255172e-02
2.648234151509191392e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 6.911939719998104747e-01 2.460984576223776532e+00 -6.674826003119000983e-01 2.590837367793534352e+00 5.463269401564349259e+00 3.780633488671079956e+00
2.650839983247343490e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 1.478903705985389339e-01 2.624535835927111815e+00 2.334371201267316787e-01 8.822430033446537756e-01 2.344124783010995833e-02 5.648204731608598372e+00
2.655898164070443546e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 8.731239394794639841e-01 2.565839772663035756e+00 1.660876725209355920e-01 4.413165928101498992e+00 4.714059776510217681e+00 1.841426526879443193e+00
2.657217983326940480e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -6.872736622703913278e-01 5.782926675966997720e+00 -4.986615377951074679e-01 3.259539690507050391e+00 5.932870586652162714e+00 3.790353127527906985e+00
2.666477864923884944e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -9.524857396771809759e-01 5.154042522607794830e+00 9.232741282999767929e-02 1.217410779275453631e-01 2.728855427598921413e+00 1.953350457252549965e+00
2.671111381409091212e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -3.124514534962247181e-01 2.652765234146283291e+00 -8.684828614784170231e-01 6.980557865158305564e-01 9.337616594392433855e-01 1.050411294479286273e+00
2.675575820955536255e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -9.289650150482156032e-01 5.184922699257327849e+00 1.287227043772595225e-01 3.634141434486112932e+00 5.926257195847914883e-01 1.209634575476989493e+00
2.700888829234528998e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 8.263585299842240994e-01 5.682144102812877406e+00 -5.109847442399495510e-01 6.043574861729529069e+00 9.083059539134380467e-01 4.600272163850715579e+00
2.710921721643290372e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 9.111372468326793816e-01 5.735869085491744457e+00 -3.553891954827270716e-01 1.840329600254966558e-01 5.210950566609278134e+00 2.515718690899197973e+00
2.723069544541568021e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 9.562126555037885334e-01 5.273931294098455069e+00 -1.509218053401896187e-01 5.290972809710673630e+00 2.487163634654887101e+00 9.120142554795078460e-02
2.723355554664270262e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -9.461515912341478263e-02 2.343443428222131697e+00 2.589839108905754861e-01 3.788644974913316421e+00 5.468585939537568663e+00 2.176041603730736185e+00
2.730080282921865553e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 6.240248656622082724e-02 5.539671081152556908e+00 -2.919942723262882733e-01 5.993058360979700572e-01 3.292140031410997203e+00 4.032556052919789913e+00
2.734773859782375194e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -9.434986454587177551e-01 5.282448631880845014e+00 -2.218620757688632983e-01 2.430754449795305305e+00 5.183959642244714283e-01 4.838627215459616160e+00
2.740654982975070375e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -5.233971477185119792e-01 2.667878510103984802e+00 -8.309928272554398809e-01 3.075138045722340951e-01 3.993022016547813191e+00 1.970165560262540971e+00
2.742032593611717584e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -6.357475083945940408e-02 5.637455952123451297e+00 -9.581747444050903173e-01 1.361270638748492523e+00 4.027223319826036096e+00 5.649930229617482702e+00
2.742185059598127417e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -3.760781623911451099e-01 2.014872694041842660e+00 4.319719983145430264e-01 6.845492724982835675e-01 3.761836630150965366e+00 6.121227570605098922e-01
2.755545261627079690e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -5.654573624130916354e-01 5.992234560569320578e+00 -2.002318101464237721e-01 1.572021607489808570e+00 2.106069834942413177e+00 1.224907316170523730e+00
2.762355705486881252e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -2.253654866222997155e-01 5.628915705475630027e+00 -5.425654429692847724e-01 3.814446844918248480e+00 2.971398516453303884e+00 3.795841957594989324e+00
2.763063268559131647e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -5.088489481588481800e-01 2.646257203338834962e+00 -7.808627404051817766e-01 6.200495472473509517e-01 4.271958389892756003e-01 1.433519560046151442e+00
2.764754144115590950e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 3.585098666240730259e-01 2.831073675340403550e+00 -8.810570477493802066e-01 3.459961047697849512e+00 9.451451431594111163e-01 1.373306503737687256e+00
2.774525865597890828e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 8.056274399494133265e-01 2.404373538893337603e+00 -3.317751069631075245e-01 3.551142431653454778e+00 5.982319029268420074e+00 7.479438994733585977e-01
2.783001217151926721e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 1.168988100466282765e-01 5.868504953138913294e+00 -9.034771464817208386e-01 1.263670736453900822e+00 2.328096619267302714e+00 3.529122971583182444e+00
2.783514984134954684e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 8.042558382544299223e-01 5.873806811239684400e+00 4.443140657038576746e-01 3.297182066343567808e+00 1.036710806167822074e-01 3.955231358343279435e+00
2.787468876274580953e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -1.204466143373622566e-01 2.954175826747775346e+00 -8.735223718454189212e-01 1.060051278196592506e+00 5.380439926624599245e+00 3.537562696882964985e+00
2.789097417660830303e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 3.447858743968575945e-01 6.031357265096302100e+00 -2.091381214922541920e-01 1.396038077319760484e+00 2.246750729587852380e+00 7.212490892248341057e-01
2.790557709085143667e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -8.622379427135122842e-01 6.012618290838133817e+00 -3.355051158939644784e-01 3.599519934269258759e+00 1.157304500081525189e+00 4.646331521992395075e+00
2.794440601631621668e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 6.779833330268659752e-01 2.840700111438842601e+00 2.299296494122416989e-01 1.219807196045983089e+00 5.636250245083544108e+00 4.713466508715547398e+00
2.794698942209740800e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -7.804974446116687004e-01 5.491002909106189378e+00 4.990614820440298915e-01 4.634779666976802659e+00 4.602544286715108512e+00 9.913314201245008173e-01
2.800640458092612306e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -3.722460084355474486e-01 2.625070560019826083e+00 -8.734498138706031645e-01 4.532001228760196732e+00 2.553378519054069873e+00 5.149247799814671289e+00
2.805764935439164276e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -9.412672071128984630e-01 2.774875586267115057e+00 9.730878420964061970e-02 1.887708547405111403e+00 4.405040993286889695e+00 4.077823842752857253e+00
2.806106097921605258e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -6.167137933293804775e-01 2.295835105935647213e+00 -6.900419960218981963e-01 5.136759770675328518e+00 2.540584998949170892e+00 1.320890735930568383e+00
2.821558434263995885e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 3.944246958745037945e-01 2.776385613703366229e+00 -8.188329489555354890e-01 1.486021730703211086e+00 3.953303798525623858e+00 1.908760656932149358e+00
2.824247981238534599e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -5.527654817843594692e-01 4.922011468667743195e+00 3.520425837216706322e-01 6.254981308451047717e+00 3.821462003403778507e+00 6.110628297094391037e+00
2.827792416246458274e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 4.196653892909995021e-01 5.918377547293331986e+00 -6.147009037698403233e-02 4.608906474137801190e+00 9.476283952236944641e-01 3.429893570521372226e+00
2.830967440369066779e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -4.065344629676876931e-01 5.067959309911119092e+00 -9.064315153254876023e-02 3.366844341264996210e+00 1.832385676392903839e+00 4.892025823118054006e+00
2.833198309725442954e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 6.780556357097246023e-01 2.694936616381766736e+00 -5.633462360714934780e-01 2.813794293572885241e+00 2.750342265644310391e+00 9.951092644123424868e-01
2.835609193343604506e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -1.871781977331143931e-02 3.012922639910867950e+00 -8.939316177901784899e-01 4.643030346410939480e+00 5.717317820524907113e+00 2.921154906858973721e+00
2.835995237715864814e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 8.524065267075896513e-01 6.113104192351569210e+00 4.825373868075721884e-02 4.622774564882385029e+00 3.108387549790430526e+00 4.642981361369380444e+00
2.839833335949003779e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 7.102821960752857544e-01 5.499441584621776791e+00 -2.895757080792876748e-01 4.385786200383026134e+00 1.662176516079753252e+00 5.434494624001184881e+00
2.841719877505776370e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -1.567823616801067299e-02 5.894675051208094985e+00 -9.949107994959978107e-01 1.609590239293317293e-01 5.047934819752398106e+00 1.122927113955168199e+00
2.850404314182283017e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -6.089635220992416498e-01 3.020728487314094046e+00 -4.202892648772140749e-01 1.102662464451046986e+00 3.485769330557917822e+00 4.998473972159742651e+00
2.851213895545095856e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 4.636342028009062810e-01 6.064445591198982299e+00 -8.737744991965704644e-01 4.021460865640299476e-01 2.753398913838688955e+00 3.072762898429296285e+00
2.852334983000066604e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 1.940086369032266722e-01 1.685104313065863613e+00 2.152390234659596890e-01 6.505968002371442793e-02 3.846090230357552375e+00 4.106445001999582622e+00
2.852778135828454520e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 9.128228862100079555e-01 5.464645909713303773e+00 3.459355310500132896e-01 3.233510196101901268e+00 4.420129287754186009e+00 5.346441389582825998e+00
2.855244980198357041e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 3.283500478446399473e-02 6.059968437562320176e+00 -6.528350076710912608e-01 4.354814940905675336e+00 5.753305323784365655e+00 2.436082192151409753e+00
2.860013316870331668e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 5.682746015645415705e-01 5.040644325101963474e+00 3.601635044988070744e-01 3.895673031871020320e-01 3.617385191244807174e+00 5.569028736506991706e+00
2.862403225724574174e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -4.646748427845965868e-01 3.588135350752589492e+00 9.167886371334340589e-01 3.801084796800308307e+00 1.916955590175113189e+00 1.999776628236025644e+00
2.867006711394567642e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -9.895659379644661247e-01 2.408364708088709172e+00 1.465227682749760119e-01 4.474021859427190329e+00 7.239651684760871619e-01 5.268984734266306091e+00
2.870894964709953534e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 1.087202860285073625e-01 6.194224756294124390e+00 -7.614083782839851100e-01 1.335281963847763320e+00 1.507611075439063031e+00 3.398173913683154801e+00
2.872509685820226810e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 4.173117880402733570e-01 2.774266497488881544e+00 -2.754982229918224723e-01 4.452864771802672372e+00 3.824597705532862157e+00 1.513809274414307460e+00
2.875290524305043061e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 1.528864272798270418e-01 1.638383314105815058e+00 3.023828532338005415e-01 2.540157312310160898e-02 3.721048058825653371e+00 2.333090870657366978e+00
2.878325105066839473e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 1.235834834755377143e-01 5.401406770685075465e+00 4.700486832968325812e-01 5.482573084793279650e-01 4.225098080273654411e+00 2.862844807331739183e-01
2.880811264473657207e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -3.578816094364611899e-01 6.009246504531623678e+00 -3.724624697667059392e-01 1.216079747304251946e+00 2.468696578008287290e-01 2.931902477140602148e+00
2.881499168453485638e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -8.197895557100958186e-01 2.517520419275579791e+00 1.994274700505921372e-01 4.200314509600879376e+00 4.770964725217071489e+00 4.702859719216806234e+00
2.883497840701529924e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -6.325973841558529820e-03 2.817544687278664917e+00 5.795423557149964600e-01 1.168510201438703655e+00 1.280140275849042775e+00 7.323616676094587552e-01
2.886388242902329537e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 6.853985858382439789e-01 2.226173218127631692e+00 -3.386403504536178444e-01 6.938182447318209656e-01 4.851471093223079123e+00 3.233987422838897063e-01
2.888265243479517963e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 5.786472256240550172e-01 5.566709463841235994e+00 5.985354706419633297e-01 1.280185858018083822e+00 7.112916226502166150e-01 2.784786160280650513e+00
2.888978018787055291e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 1.057791188148199391e-01 2.844337375821370806e+00 5.305016265552088273e-01 4.531768958544471815e+00 1.379352543979520451e+00 5.518762635948506912e+00
2.892473654613322509e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -2.520837956396583257e-01 5.469084723614322741e+00 -8.670427068191294273e-01 3.703862434837174700e+00 3.212927776141456970e+00 1.566474004657015362e+00
2.896073889230388332e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -6.913213787671989019e-01 5.297710750618698228e+00 -5.948023185626178932e-01 2.619804336179068827e+00 5.087689132182655172e+00 3.662011140596901915e-01
2.897973045915892776e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 3.483693511233295625e-01 6.042675105278762615e+00 -9.229993772367122151e-01 5.851384394798028410e+00 5.194686910053840201e+00 4.227748484995278666e+00
2.900891523897036084e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 3.505797326218852428e-01 5.378956764415088188e+00 6.409429790109610892e-04 3.542394184908727706e+00 5.305476523265532762e+00 3.578062013244466932e+00
2.903409927649162281e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -3.973756098040555074e-01 5.600162673293548998e+00 4.066830777537221442e-01 4.095928945325414183e+00 4.695208560761302330e+00 5.363102015046907312e+00
2.904154460424239304e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -9.315230239886611585e-01 5.496898348487121666e+00 1.310370082991797469e-01 6.239983392873053702e+00 4.577506457771034043e+00 5.103374877780155749e+00
2.906914820009305789e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -5.194075735366081581e-01 5.335061167144716787e-01 8.579397278083439327e-01 3.107622600519776013e-01 2.797388461135039250e+00 5.986443375790605259e+00
2.906974018446762287e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -2.042898979444551788e-02 5.502181883226134218e+00 -4.181474502951472161e-01 5.520341032320711383e-01 3.154031611250307066e+00 1.079809113821971200e+00
2.908652786370723664e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 9.850242541289070397e-01 2.686029988700296300e+00 2.089554976910649176e-01 1.156083659536869535e+00 4.392246551382459785e+00 3.768043369223392336e+00
2.911514718150699288e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 3.027889828174917808e-01 3.375238181985356523e+00 9.159254538548057267e-01 5.860909523711164582e+00 4.337568185641863749e+00 2.927417687186449236e+00
2.914036138451468805e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 7.223633693710983517e-01 2.210818662447381566e+00 4.052153961798204973e-01 4.281288571792945419e+00 3.765246612904069146e+00 6.323659829467959126e-01
2.916040690353308928e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -6.871018863268668619e-01 5.752947914112185757e+00 -5.254833012015469595e-01 2.671097489726336871e+00 3.736964615244601884e+00 7.984850300871585427e-01
2.917191121324599568e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -5.088236348500765338e-01 3.772554923918908010e+00 8.590735672911989917e-01 3.299151306029679098e+00 4.577546227733634510e+00 1.769676866853572728e+00
2.918986414952741359e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -3.234687564584004527e-02 5.945106375491994832e+00 6.916143226118921516e-01 4.418900105050544092e+00 3.631313692488224110e+00 1.784494035266382672e-01
2.922876142747719896e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 -5.014781635814633542e-01 2.406263260205491861e+00 -7.228025741205545973e-01 5.219222306802117295e+00 2.546884028468227701e+00 2.581798761609712528e-02
2.923755125591548154e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.158957045085931981e+01 2.000000000000000111e-01 1.119761295708142690e+01 6.941498569525442752e-01 5.132991487115441842e+00 1.306907240833056205e-01 3.724918958640953903e+00 1.787733987470340180e+00 1.840840923682232066e-01
