#  snr lnM mu p0 e0 dist cosqS phiS cosqK phiK Phi_phi0 Phi_r0
4.963161368308900201e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 6.212274146289730181e-01 2.460035586504422389e-01 -7.595543302803930974e-01 6.148100192917111961e+00 2.409908773367729573e+00 4.737033183609434595e+00
5.000115770229126788e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -2.427095977813276129e-02 5.508559219125800155e+00 9.224725785382762444e-01 3.968024051982514955e+00 3.226143614060136056e+00 6.071335740190033192e+00
5.017701910065150095e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -2.403084778540697242e-01 6.133808574713722983e+00 7.486484910734564346e-01 4.712026259891546331e+00 1.799742639492631691e+00 3.268997012867849161e+00
5.065554920090235669e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 1.751805624671290973e-01 6.256278765910560757e+00 -1.391265521738049848e-01 5.755908702799541921e+00 4.344432065363522000e+00 2.538188228873838437e+00
5.065932776783831137e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -4.090276031218239572e-01 3.217154778488591216e+00 5.349580763129367922e-01 2.402952425172157902e+00 4.933868893607980866e+00 4.908109606587095719e+00
5.087680509228447612e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -1.439896572299260713e-01 4.755546384858100328e-01 -3.556967851435449690e-01 2.120320463700987812e+00 2.194717873842813471e+00 3.841470443980877114e+00
5.101968770417728116e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -7.918223887172590736e-01 2.763286750391519053e+00 9.189207091169871999e-01 2.007011198544231600e+00 2.280669907202902635e+00 4.242982379989445718e+00
5.113845814038793236e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -3.296048936883642089e-01 1.007416855405494638e-01 -5.708570783448161379e-01 4.074508201196628931e+00 5.224495792163448726e+00 3.265731038569487321e+00
5.114305238693042099e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -5.922712643750185357e-01 6.028199121266323957e+00 5.760094726175871704e-01 7.292475823665733881e-02 1.722503058447560242e+00 1.428618756825366098e-01
5.116877752144922908e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -1.729071413260619972e-01 3.467394611054272602e+00 2.289458328157006894e-01 3.959266557173489520e+00 2.893389475804216682e-01 6.004043359158424131e+00
5.117147963000032718e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 3.596599430000212427e-01 1.870800623915401528e-02 8.497300101687058627e-01 4.489645817630313118e+00 3.989037316529056465e+00 7.169410377696556758e-01
5.137319081950293409e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -1.174039455887853078e-01 2.588476834412464789e-01 4.785694508271787218e-02 5.438016030442797799e+00 2.855765742591570011e-01 4.235541645841407465e+00
5.148700995848917827e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 3.956671930887206701e-01 3.099130191492708075e+00 7.573109046449325588e-01 1.234009929791269666e+00 4.871730665576193609e+00 3.992578985132414271e+00
5.167410009911224122e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 2.605709660927691962e-01 5.381827669226765920e+00 7.638238604494621553e-01 1.011023394620510052e+00 2.436204531336290557e+00 3.096132040675851460e+00
5.170329721546574220e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 8.650972039927162793e-02 7.195131269530390394e-01 -8.447002646655404900e-01 5.367854920822368925e+00 2.381308697793719453e+00 5.340436993325268666e+00
5.174582856292019528e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -6.494183367464360090e-01 6.169811635698414065e+00 8.718329739335054507e-01 9.235429361683107352e-01 5.930338323440537351e+00 1.744318055412480195e+00
5.175390608268551240e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -1.125909236998243745e-01 2.826058721125356499e+00 1.209208038185719536e-01 1.855373198543789348e+00 4.649502026903712171e+00 5.093162727413429458e+00
5.179718325442764559e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -3.185164813011943652e-01 1.313220216179139402e-03 -4.134307006416442221e-01 3.507780617384314681e+00 6.401724156570863522e-02 1.147990273087321045e+00
5.181412488676726547e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 2.046424441989839194e-01 2.052162464223066807e-01 -2.032645872026213052e-01 5.429172982963645033e+00 3.764100432851556377e+00 4.367915393541486613e-01
5.182623821777601059e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -5.936223931843687129e-02 3.970281061661879551e+00 4.306637288891679294e-02 4.700879502685478606e+00 6.340944137440036876e-02 2.319580640187002718e+00
5.195465730859493370e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -6.577288543845218882e-01 4.313416651751777464e-01 -8.755258366123541691e-01 3.802525195175560757e+00 3.809010660778341606e+00 1.293365452644749114e+00
5.206379548870859075e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -2.513273569946881114e-01 1.411772211469653482e-01 4.050505303252448508e-01 5.447713029460808265e+00 6.216990635573017343e+00 5.821078644260544444e+00
5.211733267524985891e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -9.940576862575234429e-02 3.140791407952603365e-01 5.187617871329298636e-01 1.777952013404622722e+00 2.103244943180441862e+00 5.880799238679111696e+00
5.227357501123723438e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -6.619910947784242161e-01 4.693062582914910852e-01 -6.218035735844786860e-01 3.122497300236055207e+00 3.678466401582522582e+00 5.599665867852428036e+00
5.231544199344948964e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 4.249536031505429801e-02 7.032048013452809609e-01 -8.974275442428607530e-01 5.625320095397690956e+00 4.463368003889974567e+00 1.042886602383272798e+00
5.237224678006489498e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 1.165974231326594168e-02 2.133294504290164095e+00 3.564567272984408008e-01 3.944586162263365559e+00 2.558591083110698605e+00 3.704137815876362705e+00
5.242092452992525686e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -3.172313957586181399e-02 6.176923048299934216e+00 8.887640775744570787e-01 1.627693996983281322e+00 3.205769763505727621e+00 2.770836069738484841e+00
5.242811097099936646e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -4.142060611345087517e-01 3.236627431977286307e+00 -6.546325450358683185e-01 5.164117712502395818e+00 3.615729982542716492e+00 6.262833997366813676e+00
5.256609028402857042e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 1.323464824064012335e-01 9.711104380695921856e-01 -2.091910717910969719e-01 1.592473378055657252e+00 2.991941207360766963e+00 4.027235806081896463e+00
5.267080356495533522e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 3.856709133733005057e-02 5.398233769970631535e+00 7.258925233943976929e-01 3.952478500552046192e+00 5.320410714299097954e+00 3.702552078821598425e+00
5.270385861131314797e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 4.583415897991288679e-01 3.314180460501269021e+00 6.406432977515214011e-01 1.182650129171801900e+00 1.952177615507062036e+00 3.604041672998734569e+00
5.276185774473273860e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 8.555748502160975821e-02 3.623912038416683856e+00 -4.509323123322538374e-01 4.758903114121108224e+00 3.379212765222868509e+00 5.661220531753117235e-01
5.276650772740577366e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 1.445931472059961420e-01 5.668105183391555890e+00 1.758896366364314234e-01 3.399117442747216167e+00 2.246842443670022671e-01 2.457260293790351824e+00
5.284409761790314519e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 6.032482878108219593e-01 7.942897998032287799e-01 -5.852478414609285640e-01 1.147436568998858153e+00 5.731054819882424489e+00 3.891024308610324223e+00
5.285706346172470482e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 1.480450785404252567e-02 1.211193703461948212e+00 1.757317853796835916e-02 1.226934915691509032e+00 2.598915933642994780e+00 5.853961630675304839e+00
5.300909493484024182e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -5.388823547002604686e-01 4.621663919787223129e+00 4.976290592786462019e-01 4.429350268420988002e+00 3.609893202750372510e+00 1.844849395817892423e-01
5.303227269992713211e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 5.624476244396791058e-01 5.830231814144891445e+00 4.944605719488416318e-01 3.159425403401189048e+00 4.735979349917519343e+00 3.572845227571654902e+00
5.305003401362119675e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -9.297616650704665364e-02 6.068683191867388693e+00 8.058866967935451875e-03 2.760877987477912576e+00 3.808334703266122556e+00 6.176208360682518439e+00
5.307251353834764984e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 1.772475873607681773e-02 6.112489314448536604e+00 -7.650780067197825440e-01 1.452641935115152716e+00 4.663390497803752588e+00 5.887339082693666681e-01
5.312784342550165739e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -2.029673702785350642e-01 8.912131956768115648e-01 1.829087027364501017e-01 3.615428139395577278e-01 7.518968884396053376e-01 5.506673648836475365e-01
5.324240544521276597e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -6.904734984292144606e-01 2.224420416280608048e+00 9.782033110338078652e-01 1.771098950252314674e+00 3.520364766805100132e+00 7.135268453068568384e-01
5.326733350544946788e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 6.218902054889008379e-02 2.870477354112699331e-01 8.230392540904994947e-01 4.887927213706119822e+00 3.623884954194529495e+00 4.598157024705791684e+00
5.333118038627571167e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -1.023073792373815349e-01 3.613386633358425915e+00 -2.963770022479602639e-01 5.125254209491844293e+00 2.892914120910844211e+00 2.800879215452417803e+00
5.344435016178270992e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -2.071710716984453970e-02 1.385098061586399254e+00 -6.141886527335271850e-03 6.743803401079215831e-01 8.236201644186577076e-01 2.496708914628288589e+00
5.344489175875513531e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -4.493914528234788097e-02 1.376718722460509081e+00 -5.437185130750821216e-02 4.985104310099814917e+00 4.949902472281425325e+00 6.031494874513398941e+00
5.350742905407593675e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 1.785831659800407589e-02 4.631120183680630831e+00 1.380772434332000476e-02 6.032034340040410836e-01 1.359263286244024815e+00 1.214537968064710149e+00
5.351240060210054494e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -2.665975551785693121e-02 2.462904054892662398e+00 1.369393601974507879e-01 4.214758153416547692e+00 4.256450664037646270e+00 3.508002622091799694e+00
5.352047090510096972e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -4.649123381641162567e-02 5.330123242568030939e+00 3.326330957273718747e-01 5.397025580862607752e-01 1.533661322243090375e+00 2.952916801394428248e+00
5.352253341294178846e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -1.796878079531990524e-01 6.096937821573395588e+00 9.257657712227584934e-02 7.398227544736516448e-01 3.986296489939328946e+00 3.960154142211639083e+00
5.352997011250784531e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 7.689016450922409041e-01 5.051133298268828398e+00 7.906275147899278766e-01 2.400379684983787953e+00 2.663433564422710287e+00 1.365138193369961339e+00
5.354410644537308528e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 1.315339835172496530e-01 3.815136201872682875e+00 -4.830144290121981543e-01 4.909741259460130181e+00 7.925242584600107332e-01 2.469856784940417160e+00
5.362320976733975897e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -1.057798770154404489e-01 1.102498414431923202e+00 -5.152404217229111794e-02 4.762644517751112083e+00 3.421214581739837612e+00 1.001430161728177781e+00
5.363083070444583988e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 4.438210293630943104e-01 4.613395903508092921e+00 3.756349592864675069e-01 1.441253005081449379e+00 1.761606861427771786e+00 1.391581103110792084e+00
5.385084538346625038e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -8.634204599636263744e-02 9.536918672996155255e-01 -2.286541532144452660e-01 3.419064304155349010e+00 3.044390498994754488e-02 4.200626795988720019e+00
5.389940625190692280e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -2.346331019855407707e-01 2.865851930453902963e+00 3.873516514519109721e-01 2.826632970194092209e+00 1.527664933441158279e+00 2.209685844082573514e+00
5.394286484514466018e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 4.369407806646491421e-01 3.437196949125352896e-01 7.854671302881982564e-01 4.617782493374322783e+00 4.462565164298824882e+00 3.249072479307144601e+00
5.403342572123817966e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 1.056147885882311455e-01 6.048540855615875067e+00 -3.459602329126322262e-01 4.973601271117199296e+00 3.055564844943463143e+00 2.754545271075570234e+00
5.405538269709096788e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 4.273164597235302731e-01 2.491468065299303536e+00 7.865205861690119926e-01 7.963127085460815213e-02 3.609054005848521651e+00 6.241561182576735867e+00
5.406488951617314243e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 2.586004849291666519e-01 5.970728243118654355e+00 2.511088029061773197e-01 3.890545171390024759e+00 4.391263320072095411e+00 2.299501989063622354e+00
5.423458078994056741e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 1.792023017023184339e-01 5.604907799712935734e+00 3.413449303874899199e-01 3.937072605383760138e+00 1.720750486422672587e+00 1.386980937110932510e+00
5.424519581847047078e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 3.182794427042090479e-02 4.635660138793506135e+00 -5.842018405759263899e-02 4.426870485193798110e+00 5.192706957203421680e+00 3.454268184134604347e+00
5.426379403107918442e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -1.900247512632160518e-01 1.877178050561300271e+00 1.926085804454135131e-01 1.094336412356830435e+00 5.046257853262114956e+00 4.092841810088716947e+00
5.428151797793006494e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -1.722009935477897269e-02 5.742387116865417696e+00 -5.874682507065209780e-02 1.501432787318343287e+00 4.184269967051929662e+00 1.101151458941319161e+00
5.431291344393277321e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -1.026985300646281463e-01 4.199286122601276539e+00 -1.825851355685528254e-01 2.439208632007407118e+00 1.244217488091681645e+00 3.788607900938821604e+00
5.436899359477336269e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -3.207763634355570437e-01 2.278874245852262614e+00 2.343256640540841707e-01 2.657953279840209238e+00 1.989428707920146255e+00 2.074650364592032226e+00
5.438240989228738442e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 1.566883874025137846e-02 3.013428443736191564e+00 -1.755039542700347344e-01 6.168031126726896129e-01 1.577519587207232732e+00 5.467557380254829624e+00
5.474395041656794803e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -4.183318372094829707e-01 3.125348333790502142e+00 -6.910956956312948041e-01 5.702826842088271064e-01 2.088803793385804575e+00 4.216326821042584716e-01
5.501383159971122261e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -6.308243769214851859e-01 6.198882919366812239e+00 -5.754080502686100829e-01 3.382980176912017800e+00 4.301700043742506807e+00 4.959484705550959660e+00
5.502966649769316376e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -4.633290121091371283e-02 2.946175802505369479e+00 4.548849306691667982e-01 4.005528131700701877e+00 3.622557318224667533e+00 6.670949355669164582e-01
5.504455428457307065e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -5.248995556408766472e-01 3.018187966713359760e+00 7.587657178908998601e-01 4.260143783341946211e+00 3.210575793815717560e+00 3.348536893737356746e+00
5.504841443219937958e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -1.051461088206826489e-01 5.934034997386465449e+00 -4.989409967004865276e-02 9.591931551828067892e-01 4.172245335189038624e-03 1.343418996677493871e+00
5.505705934186688744e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 5.827976323469530318e-02 2.963035331512762660e+00 -4.094748453487693229e-01 1.861044112782931359e+00 6.067764995105109804e+00 5.170315042747318124e+00
5.514877256465904765e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -5.224598315448378827e-01 9.931979231657360740e-01 -5.781343581692408584e-01 4.765495044844136885e+00 1.621422299247693211e+00 5.444481706238956775e+00
5.520857453070192378e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -5.265623519275794973e-01 2.948636161097702324e+00 -7.081521270750529284e-01 5.630034450431333326e+00 4.548876373441165910e+00 3.322098282794045510e+00
5.529956248907877736e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -1.455782251262024429e-01 4.874632327965637280e-01 -3.616718354962911164e-02 6.168112927223161179e+00 8.960428854586850456e-01 5.195797271166219922e+00
5.535747296610912471e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -5.296346149956721039e-01 2.859256893187695603e+00 3.851632240097088156e-01 2.804160707239922612e+00 4.245474574682169155e+00 1.685159143152185512e+00
5.536487478493089753e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -9.060690443418517592e-02 4.168068594131214333e+00 -5.596212977750061324e-01 5.864376177884261132e+00 6.839386890372378680e-01 4.244979482134733750e+00
5.546887563947132449e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -5.930256498151145195e-01 5.634545210465064180e+00 9.243034134771946908e-01 6.062375502137814287e+00 4.257046152618799262e+00 1.682478818581221169e+00
5.549743304739850558e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -9.181065181198100333e-02 1.084805753818202656e-01 9.263727211990891997e-01 4.694769090562960656e+00 1.708730868773441935e+00 2.450552296847177569e+00
5.559204863774200867e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 3.177305825747690493e-01 3.922106810724647286e+00 3.353278122757820112e-01 1.701333748427421577e+00 1.918275157439784495e+00 2.844347392316831424e+00
5.564015254309579106e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 3.556997037405137396e-01 3.644713339825904619e+00 7.556584323364808897e-01 5.586024035777442442e+00 6.035931702609692806e+00 2.150974998257290105e-01
5.564077739269593259e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 -1.250212255029736763e-01 6.339304545226122356e-02 6.171219138861901987e-01 1.761567524493815373e+00 6.272974322398999547e+00 2.642619083965138227e+00
5.564874303162956615e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 5.827261333997665327e-01 3.627940307046916946e+00 5.582065061541882089e-01 3.330260134204381384e-01 1.024273171660869286e+00 2.692599551314483808e+00
5.571303566757133119e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 6.962368195125001602e-02 5.423270935989254582e+00 2.088657342570188202e-02 2.098051842781353926e+00 2.581639333274844628e+00 6.959144483964695427e-01
5.581046711020951179e+00 1.403865410927848423e+01 2.500000000000000000e+01 1.122649999999999970e+01 6.999999999999999556e-01 1.119761295708142690e+01 2.614040934241238512e-01 1.574355752320119040e+00 2.228679561673950760e-01 5.473089272931885851e+00 3.905087961436259469e+00 2.564296602337716724e+00
